"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16",
"52000","0.6309109527879504","0.8215847104035344","0.609029066081723","0.838621733531029","0.6428534493266079","0.8002261961174474","0.5428969925305426","0.5914161425935173","0.8386559882961375","1.26892680521804","1.1633022170794638","1.0687163109493956","0.7086286427243011","0.9598010422962026","0.9199034459656386","1.0241300145485555",
"54000","0.883485042412501","0.6097691718807675","0.6422946153295663","0.6190734521023821","0.6587793505353325","0.8563365381612882","0.6717340686655938","0.7518281845441672","0.7188559009825808","1.0476962045231113","1.3793944689004278","1.122246382666064","0.9066608507623372","0.9025483408730837","0.9565120251399287","0.8023414456832413",
"56000","0.8683495353696544","0.5921202757273788","0.6660822872059453","0.7490221529293087","0.714547003549472","0.7306991768070485","0.49743958041933944","0.702513237726713","0.8207591023957453","1.0105305918127223","1.0077436462392002","1.255107348244046","0.9024305652079536","0.862603636113646","0.8458459250528246","1.0061460084352298",
"58000","0.8364770271111224","0.5721186377912624","0.5757874340451098","0.6741460172904346","0.7842678927187792","0.7497236874902831","0.6580245173555214","0.686053458477207","0.6571682830562497","1.1625734957445724","1.143556696884241","1.0225355038581239","0.945796123582105","1.0641260560397785","0.8389436731043207","0.7103333009571781",
"60000","0.84635330212005","0.5695823172179165","0.6024702571924148","0.7197584899301201","0.6938685792611141","0.7344050389774668","0.738893634770756","0.6743973870644829","0.8508744678000593","1.202666290004619","1.0688614545220254","1.354475912876871","1.1508686750746269","3.027856876596661","0.987046235004898","1.4472492208956056",
"62000","0.739009846289749","0.6829562116382172","0.57489866461514","0.7132794652298141","0.49385188758532544","0.6583125905068801","0.5581806536031868","0.7853257731356866","0.8533187151625422","0.9707293271564172","1.0724702669198696","1.1933455250201466","1.109715264819959","0.9547745123504666","1.5138791014896236","1.0344011003046172",
"64000","0.788879305634583","0.6598903916018692","0.7210544801496391","0.6315145972852207","0.7442704638858191","0.7243021584786199","0.7443013416730593","0.7294321379644809","0.6745890468085867","1.3023700579646296","2.8480235515102246","0.9295339282444407","0.9105024167800804","1.7939266815593906","1.1069911807638746","1.060868024421452",
"66000","0.8861817385399906","0.7144022558515313","0.7320189661024482","0.7559550045964588","0.7576328062578","0.5292968239436441","0.5849201410342545","5.285729569987853","0.9159695886184062","0.9889216863305791","1.519011002886031","1.7753927831937613","1.0935579560133106","1.3111590973959968","1.1699630589561516","1.2635453965970933",
"68000","0.794498398433226","0.6102118629356015","0.5702476820164719","0.7826031444484879","0.8057713396998201","0.6703427328528684","0.7551679651301079","0.6531826046993846","1.0140268747568273","1.2582733960065915","1.175890135124118","1.233215959590066","1.4542530914553584","0.9739408392724676","0.9488770786714352","1.1415351754267455",
"70000","0.7284666103625479","0.6046074174811269","0.4814872105539587","0.7109477552642749","0.7131223751758482","0.7229484142401851","0.7835092942230281","0.5290199510316087","0.8151855216116254","0.9791682532926849","0.9662563063912742","5.1157214689287684","1.094993962643013","0.8499826789049171","0.9009140240405922","0.8838686476328435",
"72000","0.7859194876967346","0.6829562116382177","0.6037563160495955","0.8409615432053027","0.7696035160795983","0.851171523133023","0.717876148715881","0.6674394639909311","0.8747799000888967","1.1656162765777263","1.0306785096116236","1.0403825562059774","3.2860800844124416","1.0656152052146222","0.8985608845899868","0.8269762311406462",
"74000","0.9656665524944008","0.7919227398992584","0.7749118436391573","0.578510107317831","0.6559475319016536","0.7191755310162634","4.837393843938999","0.8069932775165534","0.7858706291696101","1.78489625454014","1.1440740740568518","1.0817835613730664","1.2087467304739588","0.9791037063542396","0.9844321096801834","0.871288657196756",
"76000","0.9864736195866104","0.8183861052668728","0.7021410192521181","0.5810915048184182","0.6222209112492633","0.8908742869318571","0.725130623504034","3.284006668523734","0.786849689082259","1.050951334395663","1.0160730689624837","1.0234257043695274","0.9996552120343436","1.1738851391950489","1.0740922826008292","0.8884298904301394",
"78000","0.922708621912274","0.8458900756653689","0.9163991583413803","0.8098467550924044","0.605979019170471","0.6276131810954471","0.613156530395804","0.7691666603121996","0.8500232350610396","1.1874620301161376","1.1171947467963956","1.2031391479169038","1.2621008645740308","1.0330755270198961","0.8408419741603721","1.189475537372446",
"80000","1.040813959350372","0.7562817463499357","1.300173457590136","0.5616847886324654","0.6653184682367995","0.7196028142554755","0.5972646641149035","0.7190077429653485","1.020876596921445","1.0565835790523745","1.2917011313370836","4.835114069662423","0.9323636225927479","1.13630385050741","1.1159932639760308","1.0739745949618107",
